raceId,driverId,total_laps,avg_lap_time,total_race_time,lap_time_std,num_pit_stops,total_pit_time,driver_name,positionOrder,grid,points,statusId,circuitId,position_tier
875,807,55,106071.85454545454,5833952,3872.7712750460187,2.0,43.107,Nico Hülkenberg,6,8,8.0,1,35,1
875,808,54,108359.57407407407,5851417,4145.254812031903,2.0,43.858999999999995,Vitaly Petrov,16,18,0.0,11,35,2
875,811,55,107010.05454545455,5885553,3947.228452969586,2.0,44.699,Bruno Senna,15,17,0.0,1,35,2
875,813,55,106974.09090909091,5883575,3208.585515472677,1.0,21.137,Pastor Maldonado,14,15,0.0,1,35,2
875,814,55,106783.61818181818,5873099,3757.472912057855,2.0,41.022999999999996,Paul di Resta,12,14,0.0,1,35,2
875,815,55,106703.87272727273,5868713,4269.557926871244,2.0,45.175,Sergio Pérez,11,12,0.0,1,35,2
875,817,55,106553.41818181818,5860438,4022.290087016069,2.0,40.955,Daniel Ricciardo,9,21,2.0,1,35,1
875,818,55,106513.45454545454,5858240,4288.125632220961,2.0,42.053,Jean-Éric Vergne,8,16,4.0,1,35,1
875,819,53,109271.03773584905,5791365,4297.108719209051,2.0,43.321,Charles Pic,19,24,0.0,12,35,2
876,1,60,91410.88333333333,5484653,2725.1341257096615,1.0,20.852,Lewis Hamilton,4,3,12.0,1,68,1
876,3,60,92540.63333333333,5552438,2899.8904185413626,1.0,21.49,Nico Rosberg,11,10,0.0,1,68,2
876,4,60,91336.35,5480181,2641.655027100132,1.0,20.8,Fernando Alonso,2,5,18.0,1,68,0
876,5,59,94087.25423728813,5551148,3331.497326165659,1.0,22.967,Heikki Kovalainen,18,20,0.0,11,68,2
876,8,60,91932.85,5515971,2667.349638829286,1.0,21.404,Kimi Räikkönen,7,7,6.0,1,68,1
876,10,58,94750.79310344828,5495546,4017.2230163958197,1.0,27.303,Timo Glock,20,21,0.0,12,68,2
876,13,60,91923.63333333333,5515418,2763.8303865559064,1.0,21.1,Felipe Massa,6,6,8.0,1,68,1
876,17,60,91399.35,5483961,2534.046652046041,1.0,20.808,Mark Webber,3,2,15.0,1,68,0
876,18,60,91616.83333333333,5497010,2783.6847739828504,1.0,21.509,Jenson Button,5,4,10.0,1,68,1
876,20,60,91179.06666666667,5470744,2416.1557284154546,1.0,20.707,Sebastian Vettel,1,1,25.0,1,68,0
876,30,55,94237.76363636364,5183077,8941.105122604695,2.0,46.358000000000004,Michael Schumacher,22,14,0.0,31,68,2
876,37,42,95953.88095238095,4030063,3415.328546866755,1.0,23.83,Pedro de la Rosa,23,22,0.0,3,68,2
876,39,58,95443.87931034483,5535745,3540.767793025378,1.0,24.544,Narain Karthikeyan,21,23,0.0,12,68,2
876,154,60,92114.11666666667,5526847,2837.368601253366,1.0,20.976,Romain Grosjean,9,11,2.0,1,68,1
876,155,60,92620.65,5557239,3386.426999741214,1.0,22.726,Kamui Kobayashi,14,17,0.0,1,68,2
876,807,60,92095.7,5525742,2918.764553478763,1.0,21.654,Nico Hülkenberg,8,12,4.0,1,68,1
876,808,59,93940.28813559322,5542477,3176.252026018689,1.0,22.445,Vitaly Petrov,17,19,0.0,11,68,2
876,811,60,92428.65,5545719,3150.442066505395,1.0,22.047,Bruno Senna,10,13,1.0,1,68,1
876,813,59,93770.03389830509,5532432,6422.308570766547,2.0,50.056,Pastor Maldonado,16,9,0.0,11,68,2
876,814,60,92559.31666666667,5553559,3381.095642758469,1.0,23.948,Paul di Resta,12,16,0.0,1,68,2
876,815,20,97518.6,1950372,9059.788968147572,2.0,45.843999999999994,Sergio Pérez,24,8,0.0,3,68,2
876,817,60,92613.46666666666,5556808,3491.2860166015535,1.0,22.637,Daniel Ricciardo,13,15,0.0,1,68,2
876,818,59,93760.05084745762,5531843,5095.454777929217,2.0,46.755,Jean-Éric Vergne,15,18,0.0,11,68,2
876,819,59,94259.7627118644,5561326,3280.7844327916046,1.0,22.692,Charles Pic,19,24,0.0,11,68,2
877,1,19,123225.0,2341275,23063.580564267213,0.0,0.0,Lewis Hamilton,21,1,0.0,10,24,2
877,3,7,115422.71428571429,807959,10898.211316760282,1.0,29.277,Nico Rosberg,23,7,0.0,4,24,2
877,4,55,115627.61818181818,6359519,18050.14861895408,1.0,19.368,Fernando Alonso,2,6,18.0,1,24,0
877,5,55,116480.56363636363,6406431,14998.488968045387,1.0,23.032,Heikki Kovalainen,13,18,0.0,1,24,2
877,8,55,115612.12727272727,6358667,18592.305997329015,1.0,20.278,Kimi Räikkönen,1,4,25.0,1,24,0
877,10,55,116638.90909090909,6415140,14240.964117997804,1.0,19.884,Timo Glock,14,21,0.0,1,24,2
877,13,55,116028.41818181818,6381563,16549.550373987346,1.0,19.585,Felipe Massa,7,8,6.0,1,24,1
877,17,37,116772.75675675676,4320592,17462.78892134391,1.0,19.066,Mark Webber,20,2,0.0,4,24,2
877,18,55,115753.70909090909,6366454,17653.569314544708,1.0,19.455,Jenson Button,4,5,12.0,1,24,1
877,20,55,115687.81818181818,6362830,17126.318755485026,2.0,44.879999999999995,Sebastian Vettel,3,24,15.0,1,24,0
877,30,55,116122.58181818182,6386742,16715.25806593408,2.0,40.971000000000004,Michael Schumacher,11,13,0.0,1,24,2
877,37,55,116917.18181818182,6430445,13320.474356322346,1.0,22.272,Pedro de la Rosa,17,22,0.0,1,24,2
877,39,7,115126.42857142857,805885,4702.706839581604,0.0,0.0,Narain Karthikeyan,22,23,0.0,4,24,2
877,154,37,116726.02702702703,4318863,15505.550582303109,2.0,47.074,Romain Grosjean,19,9,0.0,4,24,2
877,155,55,115977.14545454546,6378743,16491.083363350313,1.0,19.529,Kamui Kobayashi,6,15,8.0,1,24,1
877,808,55,116786.58181818182,6423262,13944.637674656204,1.0,20.769,Vitaly Petrov,16,20,0.0,1,24,2
877,811,55,116040.16363636364,6382209,15638.559145247165,1.0,22.587,Bruno Senna,8,14,4.0,1,24,1
877,813,55,115848.61818181818,6371674,17031.013019272406,1.0,20.723,Pastor Maldonado,5,3,10.0,1,24,1
877,814,55,116051.4,6382827,15979.027206518762,3.0,66.76400000000001,Paul di Resta,9,12,2.0,1,24,1
877,815,55,116644.27272727272,6415435,17076.021897141323,3.0,79.775,Sergio Pérez,15,11,0.0,1,24,2
877,817,55,116111.45454545454,6386130,15925.806950679234,2.0,41.353,Daniel Ricciardo,10,16,1.0,1,24,1
877,818,55,116246.78181818181,6393573,15774.43691040679,2.0,40.204,Jean-Éric Vergne,12,17,0.0,1,24,2
877,819,41,118757.0243902439,4869038,14799.370826977418,1.0,21.941,Charles Pic,18,19,0.0,31,24,2
878,1,56,102772.66071428571,5755269,3297.2462465010035,1.0,20.814,Lewis Hamilton,1,2,25.0,1,69,0
878,3,56,104299.625,5840779,4247.044176675858,1.0,21.346,Nico Rosberg,13,17,0.0,1,69,2
878,4,56,103473.17857142857,5794498,3890.1680548281247,1.0,24.439,Fernando Alonso,3,7,15.0,1,69,0
878,5,55,106225.90909090909,5842425,4196.998328932715,1.0,22.713,Heikki Kovalainen,18,22,0.0,11,69,2
878,8,56,103923.10714285714,5819694,3928.6645090508,1.0,24.84,Kimi Räikkönen,6,4,8.0,1,69,1
878,10,55,106244.41818181818,5843443,4062.1128268650864,1.0,23.092,Timo Glock,19,19,0.0,11,69,2
878,13,56,103594.32142857143,5801282,4131.599395819066,1.0,21.52,Felipe Massa,4,11,12.0,1,69,1
878,17,16,105195.4375,1683127,1509.180350112833,0.0,0.0,Mark Webber,23,3,0.0,91,69,2
878,18,56,103780.375,5811701,3963.4925441745713,1.0,21.445,Jenson Button,5,12,10.0,1,69,1
878,20,56,102784.71428571429,5755944,3195.654360160134,1.0,20.904,Sebastian Vettel,2,1,18.0,1,69,0
878,30,55,105065.76363636364,5778617,4774.719285770894,2.0,43.56,Michael Schumacher,16,5,0.0,11,69,2
878,37,54,107917.85185185185,5827564,4500.064504390546,1.0,24.798,Pedro de la Rosa,21,23,0.0,12,69,2
878,39,54,108137.83333333333,5839443,4757.466726204547,1.0,24.497,Narain Karthikeyan,22,24,0.0,12,69,2
878,154,56,104028.25,5825582,3961.503278715376,1.0,21.19,Romain Grosjean,7,8,6.0,1,69,1
878,155,55,104867.8,5767729,4554.758961789302,1.0,24.079,Kamui Kobayashi,14,16,0.0,11,69,2
878,807,56,104090.375,5829061,3526.98318454894,1.0,22.099,Nico Hülkenberg,8,6,4.0,1,69,1
878,808,55,106086.8,5834774,3964.79282257295,1.0,22.762,Vitaly Petrov,17,21,0.0,11,69,2
878,811,56,104114.32142857143,5830402,3818.498648836844,1.0,22.143,Bruno Senna,10,10,1.0,1,69,1
878,813,56,104103.46428571429,5829794,4002.7332160289275,1.0,22.342,Pastor Maldonado,9,9,2.0,1,69,1
878,814,55,105044.16363636364,5777429,4681.020123718036,2.0,44.942,Paul di Resta,15,13,0.0,11,69,2
878,815,56,104278.75,5839610,3915.300426183503,1.0,22.079,Sergio Pérez,11,15,0.0,1,69,2
878,817,56,104288.21428571429,5840140,4387.171686609973,1.0,22.651,Daniel Ricciardo,12,18,0.0,1,69,2
878,818,14,108026.71428571429,1512374,4204.127503529602,0.0,0.0,Jean-Éric Vergne,24,14,0.0,22,69,2
878,819,54,106881.96296296296,5771626,4455.8800243111655,1.0,22.379,Charles Pic,20,20,0.0,12,69,2
879,1,54,87265.98148148147,4712363,11717.449968076136,2.0,46.016000000000005,Lewis Hamilton,20,1,0.0,4,18,2
879,3,70,90919.31428571428,6364352,8888.26636483497,4.0,100.854,Nico Rosberg,15,9,0.0,11,18,2
879,4,71,89090.28169014085,6325410,10853.897272649643,3.0,67.334,Fernando Alonso,2,7,18.0,1,18,0
879,5,70,90822.07142857143,6357545,9633.608406866715,5.0,129.292,Heikki Kovalainen,14,20,0.0,11,18,2
879,8,70,90337.45714285714,6323622,12223.649556644034,3.0,76.581,Kimi Räikkönen,10,8,1.0,11,18,1
879,10,70,90945.4857142857,6366184,9936.787507215853,4.0,93.053,Timo Glock,16,21,0.0,11,18,2
879,13,71,89102.40845070423,6326271,10585.682095004506,3.0,66.703,Felipe Massa,3,5,15.0,1,18,0
879,17,71,89121.01408450704,6327592,10259.586555987466,3.0,65.365,Mark Webber,4,3,12.0,1,18,1
879,18,71,89051.49295774648,6322656,13719.115773123945,2.0,43.006,Jenson Button,1,2,25.0,1,18,0
879,20,71,89184.6338028169,6332109,10162.188891374928,4.0,93.201,Sebastian Vettel,6,4,8.0,1,18,1
879,30,71,89219.19718309859,6334563,8845.079643701378,4.0,92.536,Michael Schumacher,7,13,6.0,1,18,1
879,37,69,91658.78260869565,6324456,10150.624106963549,4.0,102.245,Pedro de la Rosa,17,24,0.0,12,18,2
879,39,69,92127.26086956522,6356781,9657.58265432215,4.0,104.957,Narain Karthikeyan,18,23,0.0,12,18,2
879,154,5,85321.0,426605,5673.454503210545,0.0,0.0,Romain Grosjean,21,18,0.0,3,18,2
879,155,71,89491.6338028169,6353906,10733.903941968756,3.0,84.343,Kamui Kobayashi,9,14,2.0,1,18,1
879,807,71,89131.88732394367,6328364,12979.552213879999,3.0,57.725,Nico Hülkenberg,5,6,10.0,1,18,1
879,808,70,90427.25714285714,6329908,9218.986065606503,3.0,73.185,Vitaly Petrov,11,19,0.0,11,18,2
879,813,1,90970.0,90970,,0.0,0.0,Pastor Maldonado,22,16,0.0,4,18,2
879,814,68,88836.29411764706,6040868,9659.062007639646,3.0,72.089,Paul di Resta,19,10,0.0,3,18,2
879,817,70,90471.24285714286,6332987,10180.786842737998,5.0,110.36,Daniel Ricciardo,13,15,0.0,11,18,2
879,818,71,89455.05633802817,6351309,9721.292944411582,4.0,91.701,Jean-Éric Vergne,8,17,4.0,1,18,1
879,819,70,90451.5142857143,6331606,9536.330998873873,3.0,70.255,Charles Pic,12,22,0.0,11,18,2
880,1,58,93944.58620689655,5448786,4995.794262877465,3.0,65.94800000000001,Lewis Hamilton,5,3,10.0,1,1,1
880,3,26,95153.80769230769,2473999,4286.255363547355,1.0,22.274,Nico Rosberg,20,6,0.0,10,1,2
880,4,58,93373.72413793103,5415676,4618.121938445815,3.0,65.102,Fernando Alonso,2,5,18.0,1,1,0
880,8,58,93159.05172413793,5403225,4306.673126478295,2.0,44.89,Kimi Räikkönen,1,7,25.0,1,1,0
880,13,58,93737.96551724138,5436802,4447.499514178124,3.0,64.774,Felipe Massa,4,4,12.0,1,1,1
880,16,58,94280.91379310345,5468293,4141.669407819278,2.0,45.442,Adrian Sutil,7,12,6.0,1,1,1
880,17,58,93965.94827586207,5450025,5189.988403537786,3.0,67.472,Mark Webber,6,2,8.0,1,1,1
880,18,58,94566.46551724138,5484855,4945.972808771383,3.0,67.391,Jenson Button,9,10,2.0,1,1,1
880,20,58,93544.3275862069,5425571,4602.605007570912,3.0,66.107,Sebastian Vettel,3,1,15.0,1,1,0
880,154,58,94585.93103448275,5485984,5181.633532520006,3.0,66.906,Romain Grosjean,10,8,1.0,1,1,1
880,813,24,97001.0,2328024,5368.752441918767,1.0,23.099,Pastor Maldonado,21,17,0.0,20,1,2
880,814,58,94339.20689655172,5471674,4354.351039361283,2.0,46.061,Paul di Resta,8,9,4.0,1,1,1
880,815,58,94596.41379310345,5486592,5182.152546843223,3.0,67.386,Sergio Pérez,11,15,0.0,1,1,2
880,817,39,95959.2564102564,3742411,5719.524804138467,2.0,47.611999999999995,Daniel Ricciardo,19,14,0.0,9,1,2
880,818,58,94604.86206896552,5487082,5511.372190229745,3.0,70.922,Jean-Éric Vergne,12,13,0.0,1,1,2
880,819,56,96765.96428571429,5418894,5222.903880424739,2.0,46.903,Charles Pic,16,22,0.0,12,1,2
880,820,56,97379.51785714286,5453253,7411.916613844518,3.0,90.35,Max Chilton,17,20,0.0,12,1,2
880,821,57,95303.80701754386,5432317,4916.359092860272,2.0,44.631,Esteban Gutiérrez,13,18,0.0,11,1,2
880,822,57,95434.52631578948,5439768,5496.0760356343,3.0,70.803,Valtteri Bottas,14,16,0.0,11,1,2
880,823,56,97854.98214285714,5479879,5838.856203342547,3.0,71.855,Giedo van der Garde,18,21,0.0,12,1,2
880,824,57,96513.94736842105,5501295,5538.494233289451,3.0,69.42699999999999,Jules Bianchi,15,19,0.0,11,1,2
881,1,56,106229.67857142857,5948862,7172.234334525804,4.0,89.218,Lewis Hamilton,3,4,15.0,1,2,0
881,3,56,106237.875,5949321,7115.393377134095,4.0,86.423,Nico Rosberg,4,6,12.0,1,2,1
881,4,1,125239.0,125239,,0.0,0.0,Fernando Alonso,22,3,0.0,4,2,2
881,8,56,106877.85714285714,5985160,7806.430119816906,3.0,70.485,Kimi Räikkönen,7,10,6.0,1,2,1
881,13,56,106470.16071428571,5962329,8208.558621733084,4.0,86.569,Felipe Massa,5,2,10.0,1,2,1
881,16,27,113808.70370370371,3072835,18666.512516381215,2.0,37.833,Adrian Sutil,20,8,0.0,61,2,2
881,17,56,106088.91071428571,5940979,6826.636204208517,4.0,83.396,Mark Webber,2,5,18.0,1,2,0
881,18,53,108208.67924528301,5735060,15106.175835594759,3.0,43.476,Jenson Button,17,7,0.0,54,2,2
881,20,56,106012.16071428571,5936681,7302.349452002138,4.0,84.713,Sebastian Vettel,1,1,25.0,1,2,0
881,154,56,106647.23214285714,5972245,7659.467866612885,3.0,66.302,Romain Grosjean,6,11,8.0,1,2,1
881,807,56,106959.375,5989725,7651.597156060713,4.0,90.522,Nico Hülkenberg,8,12,4.0,1,2,1
881,813,45,109931.04444444444,4946897,9235.014394228969,3.0,80.00099999999999,Pastor Maldonado,19,16,0.0,31,2,2
881,814,22,117395.27272727272,2582696,26176.574487928665,2.0,43.713,Paul di Resta,21,15,0.0,61,2,2
881,815,56,107304.25,6009038,7450.599612843861,4.0,85.181,Sergio Pérez,9,9,2.0,1,2,1
881,817,51,108561.11764705883,5536617,7822.488897140235,3.0,66.812,Daniel Ricciardo,18,13,0.0,31,2,2
881,818,56,107567.94642857143,6023805,9732.908260908438,3.0,92.55600000000001,Jean-Éric Vergne,10,17,1.0,1,2,1
881,819,55,109624.90909090909,6029370,9619.492144661896,4.0,116.66,Charles Pic,14,20,0.0,11,2,2
881,820,54,110268.25925925926,5954486,8567.727807334504,4.0,97.419,Max Chilton,16,21,0.0,12,2,2
881,821,55,108021.70909090909,5941194,8266.611629908026,4.0,91.908,Esteban Gutiérrez,12,14,0.0,11,2,2
881,822,56,107594.48214285714,6025291,8750.374626766914,3.0,75.94200000000001,Valtteri Bottas,11,18,0.0,1,2,2
881,823,55,109788.25454545455,6038354,8032.908901231751,4.0,93.82,Giedo van der Garde,15,22,0.0,11,2,2
881,824,55,109002.32727272727,5995128,8396.428226632019,4.0,94.65299999999999,Jules Bianchi,13,19,0.0,11,2,2
882,1,56,103558.33928571429,5799267,4240.152828621268,3.0,60.563,Lewis Hamilton,3,1,15.0,1,17,0
882,3,21,109138.47619047618,2291908,9912.230408031524,3.0,64.92,Nico Rosberg,19,4,0.0,22,17,2
882,4,56,103338.30357142857,5786945,4086.8576233386907,3.0,61.252,Fernando Alonso,1,3,25.0,1,17,0
882,8,56,103519.875,5797113,4190.867638796174,3.0,61.976,Kimi Räikkönen,2,2,18.0,1,17,0
882,13,56,104067.35714285714,5827772,3940.1714472553376,3.0,60.229,Felipe Massa,6,5,8.0,1,17,1
882,16,5,107810.0,539050,4031.2953253265873,0.0,0.0,Adrian Sutil,21,13,0.0,4,17,2
882,17,15,106630.53333333334,1599458,5603.234255660702,2.0,48.242999999999995,Mark Webber,20,22,0.0,36,17,2
882,18,56,103968.39285714286,5822230,2981.966542575377,2.0,39.76,Jenson Button,5,8,10.0,1,17,1
882,20,56,103561.96428571429,5799470,3950.628483783709,3.0,59.598,Sebastian Vettel,4,9,12.0,1,17,1
882,154,56,104292.28571428571,5840368,4048.5401441385497,3.0,60.478,Romain Grosjean,9,6,2.0,1,17,1
882,807,56,104348.98214285714,5843543,4087.6312878157037,3.0,63.122,Nico Hülkenberg,10,10,1.0,1,17,1
882,813,56,105042.82142857143,5882398,4406.802436346223,3.0,63.293,Pastor Maldonado,14,14,0.0,1,17,2
882,814,56,104250.51785714286,5838029,3999.8832573467193,3.0,60.748999999999995,Paul di Resta,8,11,4.0,1,17,1
882,815,56,104478.66071428571,5850805,3597.614539344266,2.0,40.222,Sergio Pérez,11,12,0.0,1,17,2
882,817,56,104100.64285714286,5829636,4806.738502744476,3.0,65.611,Daniel Ricciardo,7,7,6.0,1,17,1
882,818,56,104634.80357142857,5859549,4894.673945569985,3.0,61.928,Jean-Éric Vergne,12,15,0.0,1,17,2
882,819,55,105470.4,5800872,4571.363936993464,3.0,64.742,Charles Pic,16,20,0.0,11,17,2
882,820,55,106122.65454545454,5836746,5329.6019836735495,3.0,71.305,Max Chilton,17,19,0.0,11,17,2
882,821,4,106847.5,427390,3987.0812632801953,0.0,0.0,Esteban Gutiérrez,22,17,0.0,4,17,2
882,822,56,105014.39285714286,5880806,4447.56143471728,3.0,65.321,Valtteri Bottas,13,16,0.0,1,17,2
882,823,55,106690.74545454545,5867991,4515.125859441716,3.0,62.715,Giedo van der Garde,18,21,0.0,11,17,2
882,824,55,105433.05454545455,5798818,4801.595423198503,3.0,66.556,Jules Bianchi,15,18,0.0,11,17,2
883,1,57,101679.43859649122,5795728,4462.38400416488,3.0,65.116,Lewis Hamilton,5,9,10.0,1,3,1
883,3,57,101782.87719298246,5801624,4596.756255658426,4.0,86.018,Nico Rosberg,9,1,2.0,1,3,1
883,4,57,101720.56140350878,5798072,4926.652456709113,4.0,86.803,Fernando Alonso,8,3,4.0,1,3,1
883,8,57,101221.21052631579,5769609,3719.5705000560424,2.0,44.438,Kimi Räikkönen,2,8,18.0,1,3,0
883,13,57,102576.52631578948,5846862,5098.800664670576,4.0,92.713,Felipe Massa,15,4,0.0,1,3,2
883,16,57,102407.31578947368,5837217,9546.601003494627,3.0,71.04,Adrian Sutil,13,6,0.0,1,3,2
883,17,57,101714.77192982456,5797742,4036.936802902238,3.0,64.05,Mark Webber,7,7,6.0,1,3,1
883,18,57,101879.45614035087,5807129,4611.017768307676,4.0,87.913,Jenson Button,10,10,1.0,1,3,1
883,20,57,101061.36842105263,5760498,4203.206788663943,3.0,64.856,Sebastian Vettel,1,2,25.0,1,3,0
883,154,57,101403.59649122808,5780005,4461.951894549422,3.0,67.769,Romain Grosjean,3,11,15.0,1,3,0
883,807,57,102340.8947368421,5833431,4276.862420898438,3.0,66.87,Nico Hülkenberg,12,14,0.0,1,3,2
883,813,57,102227.15789473684,5826948,4362.234407754297,3.0,67.459,Pastor Maldonado,11,17,0.0,1,3,2
883,814,57,101442.54385964913,5782225,3649.0740756593536,2.0,44.484,Paul di Resta,4,5,12.0,1,3,1
883,815,57,101692.91228070176,5796496,4155.561730469104,3.0,63.951,Sergio Pérez,6,12,8.0,1,3,1
883,817,56,102974.71428571429,5766584,4601.708436555386,3.0,67.18,Daniel Ricciardo,16,13,0.0,11,3,2
883,818,16,112151.0625,1794417,22700.915169419197,1.0,41.485,Jean-Éric Vergne,22,16,0.0,29,3,2
883,819,56,103149.05357142857,5776347,4701.116692947991,3.0,68.751,Charles Pic,17,18,0.0,11,3,2
883,820,56,104043.46428571429,5826434,5554.0330046627505,4.0,95.44200000000001,Max Chilton,20,21,0.0,11,3,2
883,821,56,103159.58928571429,5776937,5776.964169013425,4.0,94.783,Esteban Gutiérrez,18,22,0.0,11,3,2
883,822,57,102491.38596491228,5842009,5104.042780533269,3.0,74.974,Valtteri Bottas,14,15,0.0,1,3,2
883,823,55,105740.67272727273,5815737,7048.987742024054,5.0,119.301,Giedo van der Garde,21,20,0.0,12,3,2
883,824,56,103824.10714285714,5814150,5466.9495123084735,4.0,94.4,Jules Bianchi,19,19,0.0,11,3,2
884,1,65,91808.69230769231,5967565,4790.3680668969655,4.0,81.307,Lewis Hamilton,12,2,0.0,11,4,2
884,3,66,91282.06060606061,6024616,3736.400562774447,3.0,58.798,Nico Rosberg,6,1,8.0,1,4,1
884,4,66,90251.45454545454,5956596,3937.235332963076,4.0,76.851,Fernando Alonso,1,5,25.0,1,4,0
884,8,66,90392.93939393939,5965934,3701.768308748539,3.0,59.905,Kimi Räikkönen,2,4,18.0,1,4,0
884,13,66,90646.13636363637,5982645,3943.82012339993,4.0,77.19,Felipe Massa,3,9,15.0,1,4,0
884,16,65,91816.0,5968040,9701.536500408067,4.0,62.828,Adrian Sutil,13,13,0.0,11,4,2
884,17,66,90978.16666666667,6004559,4059.32210552578,4.0,76.92,Mark Webber,5,7,10.0,1,4,1
884,18,66,91456.09090909091,6036102,3739.4531263162144,3.0,57.296,Jenson Button,8,14,4.0,1,4,1
884,20,66,90831.34848484848,5994869,3874.785002442265,4.0,75.559,Sebastian Vettel,4,3,12.0,1,4,1
884,154,8,97419.5,779356,13966.127983701956,0.0,0.0,Romain Grosjean,22,6,0.0,22,4,2
884,807,65,92110.18461538461,5987162,6162.507165037184,6.0,135.005,Nico Hülkenberg,15,15,0.0,11,4,2
884,813,65,92088.30769230769,5985740,4556.371897968393,5.0,97.133,Pastor Maldonado,14,17,0.0,11,4,2
884,814,66,91296.72727272728,6025584,4429.8134725289065,4.0,79.71000000000001,Paul di Resta,7,10,6.0,1,4,1
884,815,66,91489.90909090909,6038334,4121.18311887505,4.0,79.687,Sergio Pérez,9,8,2.0,1,4,1
884,817,65,91729.26153846153,5962402,4361.625636864521,4.0,79.25,Daniel Ricciardo,10,11,1.0,11,4,1
884,818,52,93385.42307692308,4856042,7886.8067529687,4.0,95.54499999999999,Jean-Éric Vergne,20,12,0.0,3,4,2
884,819,65,92883.7076923077,6037441,4198.633802065395,3.0,62.806000000000004,Charles Pic,17,22,0.0,11,4,2
884,820,64,93566.09375,5988230,4609.788914076359,3.0,68.21600000000001,Max Chilton,19,21,0.0,12,4,2
884,821,65,91733.93846153846,5962706,4330.992257399438,4.0,81.538,Esteban Gutiérrez,11,19,0.0,11,4,2
884,822,65,92846.76923076923,6035040,3953.3459118876103,3.0,61.612,Valtteri Bottas,16,16,0.0,11,4,2
884,823,21,99912.66666666667,2098166,26334.49304302882,2.0,43.715,Giedo van der Garde,21,18,0.0,36,4,2
884,824,64,93138.4375,5960860,5377.580815255417,4.0,90.384,Jules Bianchi,18,20,0.0,12,4,2
885,1,78,106230.1282051282,8285950,162945.4695703928,1.0,24.801,Lewis Hamilton,4,2,12.0,1,6,1
885,3,78,106052.0,8272056,162775.93586739563,1.0,25.2,Nico Rosberg,1,1,25.0,1,6,0
885,4,78,106394.7435897436,8298790,162945.5694636387,1.0,24.489,Fernando Alonso,7,6,6.0,1,6,1
885,8,78,106521.0,8308638,162728.8165809736,2.0,49.545,Kimi Räikkönen,10,5,1.0,1,6,1
885,13,28,84289.67857142857,2360111,5170.328022071724,1.0,25.331,Felipe Massa,21,21,0.0,3,6,2
885,16,78,106327.34615384616,8293533,162883.77877985855,1.0,25.274,Adrian Sutil,5,8,10.0,1,6,1
885,17,78,106132.94871794872,8278370,162638.17517077734,1.0,24.316,Mark Webber,3,4,15.0,1,6,0
885,18,78,106348.19230769231,8295159,162969.41733121045,1.0,24.585,Jenson Button,6,9,8.0,1,6,1
885,20,78,106101.84615384616,8275944,162549.85901842886,1.0,24.375,Sebastian Vettel,2,3,18.0,1,6,0
885,154,63,111510.14285714286,7025139,181699.71375258022,2.0,64.545,Romain Grosjean,17,13,0.0,4,6,2
885,807,78,106597.79487179487,8314628,163053.46540341078,1.0,24.974,Nico Hülkenberg,11,11,0.0,1,6,2
885,813,44,89066.68181818182,3918934,14106.302453855924,2.0,66.65299999999999,Pastor Maldonado,20,16,0.0,4,6,2
885,814,78,106405.94871794872,8299664,162984.41331419995,1.0,25.643,Paul di Resta,9,17,2.0,1,6,1
885,815,72,108570.36111111111,7817066,169346.59425388186,1.0,24.672,Sergio Pérez,16,7,0.0,22,6,2
885,817,61,111131.70491803279,6779034,184592.6535127499,1.0,25.225,Daniel Ricciardo,18,12,0.0,4,6,2
885,818,78,106401.01282051283,8299279,163146.34918056818,1.0,24.827,Jean-Éric Vergne,8,10,4.0,1,6,1
885,819,7,85714.85714285714,600004,6357.072503088491,0.0,0.0,Charles Pic,22,18,0.0,6,6,2
885,820,78,106691.55128205128,8321941,163096.75449195493,3.0,71.088,Max Chilton,14,22,0.0,1,6,2
885,821,78,106606.0,8315268,163373.30542846763,2.0,51.29,Esteban Gutiérrez,13,19,0.0,1,6,2
885,822,78,106599.32051282052,8314747,163347.24182824738,1.0,29.063,Valtteri Bottas,12,14,0.0,1,6,2
885,823,78,106854.43589743589,8334646,161695.0843087869,3.0,86.638,Giedo van der Garde,15,15,0.0,1,6,2
885,824,58,114196.39655172414,6623391,200448.65242364196,2.0,50.313,Jules Bianchi,19,20,0.0,23,6,2
886,1,70,79215.5,5545085,2790.6965353068977,2.0,41.535,Lewis Hamilton,3,2,15.0,1,7,0
886,3,70,79983.82857142857,5598868,3271.620734598669,3.0,63.416,Nico Rosberg,5,4,10.0,1,7,1
886,4,70,79193.58571428571,5543551,3029.799780503309,2.0,41.147999999999996,Fernando Alonso,2,6,18.0,1,7,0
886,8,69,80603.50724637682,5561642,3109.1652777250993,1.0,25.182,Kimi Räikkönen,9,10,2.0,11,7,1
886,13,69,80564.50724637682,5558951,3191.0244142667775,2.0,40.845,Felipe Massa,8,16,4.0,11,7,1
886,16,69,80639.43478260869,5564121,3425.789224132765,3.0,58.278000000000006,Adrian Sutil,10,8,1.0,11,7,1
886,17,70,79355.34285714285,5554874,2920.479754541598,2.0,43.425,Mark Webber,4,5,12.0,1,7,1
886,18,69,80696.0579710145,5568028,2951.9663879206773,1.0,20.212,Jenson Button,12,14,0.0,11,7,2
886,20,70,78987.75714285714,5529143,2735.0188004319684,2.0,41.733000000000004,Sebastian Vettel,1,1,25.0,1,7,0
